empId,employeeName,type,status,location,territory,grade,account,sections,seating,projectManager,reportingManager,changedBy,profileTitle,designation,category
7075,Lillian Quitzon,Contract,Inactive,Hanefield,Connecticut,L1.6,Account9,Section1,Seat2,Drew Becker,Emma Moen,Admin,Global Quality Assistant,Manager,Quality Assurance
4856,Darrell Kuhic,FullTime,Active,East Wilfordcester,Idaho,L1.5,Account2,Section8,Seat6,Dr. Tommie Torp,Frances Rau,Admin,Future Creative Director,Associate,Engineering
2984,Theodore Johnson,Contract,Inactive,Temple,Washington,L1.3,Account1,Section3,Seat70,Tony Lockman,Ethel Bradtke,Admin,Internal Assurance Facilitator,Specialist,Engineering
3543,Eric Hackett,Contract,Inactive,Brockton,Florida,L1.1,Account8,Section9,Seat75,Archie Barrows DDS,Mercedes Auer Sr.,Admin,Principal Web Developer,Engineer,Quality Assurance
6076,Pat Hayes,FullTime,Active,West Alyceworth,Arkansas,L1.1,Account1,Section9,Seat95,Michelle Hansen,Estelle Bernier,Admin,Central Applications Supervisor,Designer,Engineering
6279,Miranda Heidenreich,FullTime,Inactive,Myahmouth,Idaho,L1.3,Account10,Section6,Seat86,Lynda Hagenes,Mack Von,Admin,Investor Creative Liaison,Assistant,Operations
9619,Guillermo Hermiston,Contract,Active,Port Shainaburgh,Alabama,L1.4,Account8,Section10,Seat63,Doreen Lang,Jessie Pfeffer,Admin,Forward Optimization Designer,Liaison,Product
1411,Derek Bergnaum,FullTime,Inactive,North Eleonoremouth,Illinois,L1.3,Account10,Section5,Seat10,Garry Schultz,Jeffery Fadel,Admin,International Integration Associate,Strategist,Operations
8863,Laura Ernser,FullTime,Inactive,Port Cortezworth,Mississippi,L1.5,Account2,Section9,Seat93,Stanley Krajcik,Antonia Block,Admin,Lead Quality Analyst,Officer,Product
2745,Mrs. Debbie Grady,FullTime,Inactive,Christiansencester,Wisconsin,L1.5,Account8,Section6,Seat38,Sandra Medhurst,Manuel Murray,Admin,Senior Web Strategist,Designer,Engineering
7213,Lila Harvey,PartTime,Inactive,Odaborough,Maryland,L1.5,Account4,Section2,Seat46,Dr. Jody Balistreri,Amelia Raynor,Admin,Global Accounts Coordinator,Engineer,Product
4071,Alex Hartmann,Contract,Active,Fort Inesside,Mississippi,L1.5,Account2,Section2,Seat9,Patsy Pfeffer,Ms. Leah Herzog,Admin,Product Applications Architect,Specialist,Operations
5946,Billie Jenkins,PartTime,Active,Lonieborough,Mississippi,L1.4,Account3,Section3,Seat9,Salvador Dickens,Nina Gottlieb,Admin,International Research Agent,Facilitator,Management
4437,Angelica Jerde,FullTime,Active,Enochstead,Massachusetts,L1.5,Account4,Section5,Seat8,Susan Senger,Todd Franecki,Admin,International Mobility Designer,Agent,Operations
4670,Timmy Mayer,Contract,Active,Martyfurt,Idaho,L1.1,Account5,Section4,Seat24,Essie Reichert,Katherine Stroman,Admin,District Identity Executive,Director,Operations
2088,Dr. Tommy McDermott,FullTime,Active,Long Beach,Mississippi,L1.5,Account4,Section5,Seat28,Shane Balistreri,Tracy Stroman I,Admin,Chief Marketing Assistant,Strategist,Product
5148,Freda Gottlieb,Contract,Active,West Marcusview,Virginia,L1.6,Account9,Section5,Seat10,Gail Gorczany,Eleanor Considine,Admin,Future Web Executive,Analyst,Engineering
2103,Kathleen Monahan,FullTime,Active,Bogisichboro,Nevada,L1.4,Account8,Section5,Seat42,Byron Schinner,Miss Veronica Heller,Admin,Legacy Research Developer,Analyst,Engineering
3922,Beatrice Orn,Contract,Active,Elisahaven,Tennessee,L1.3,Account9,Section2,Seat44,Ann Cummings,Ollie Bartell,Admin,Central Solutions Analyst,Analyst,Engineering
7336,Bethany Yost,FullTime,Inactive,Hicklehaven,Connecticut,L1.3,Account5,Section5,Seat62,Allison Zemlak,Ms. Leticia Schaefer,Admin,Legacy Usability Engineer,Analyst,Product
6845,Edgar Conn,FullTime,Active,Reynoldsland,New Jersey,L1.4,Account3,Section7,Seat10,Valerie Konopelski,Wade Osinski Jr.,Admin,Lead Data Orchestrator,Technician,Product
6520,Levi Fay,PartTime,Active,South Houston,Indiana,L1.5,Account3,Section6,Seat19,Peggy Gleichner,Grace Gottlieb,Admin,Principal Identity Associate,Facilitator,Quality Assurance
6507,Mr. Eduardo Reinger Jr.,Contract,Inactive,Jakubowskiberg,Ohio,L1.3,Account4,Section1,Seat75,Wm Champlin,Myrtle Nienow,Admin,Direct Security Representative,Coordinator,Quality Assurance
7287,Milton Rippin,Contract,Active,Yuma,Wyoming,L1.6,Account10,Section4,Seat37,Colin Lang-Kshlerin PhD,Mr. Simon Flatley,Admin,Product Accountability Supervisor,Analyst,Quality Assurance
5266,Miss Brenda Green IV,FullTime,Active,New Dena,Kansas,L1.2,Account5,Section10,Seat24,Alvin Braun,Rosa Keebler,Admin,Forward Marketing Manager,Architect,Product
8898,Dr. Lillian Schmidt,PartTime,Active,Kutchton,New York,L1.2,Account4,Section4,Seat11,Winifred Hoeger,Cecelia Cruickshank,Admin,District Data Representative,Orchestrator,Engineering
2782,Katie Kling,FullTime,Active,Brennaborough,Iowa,L1.3,Account6,Section3,Seat71,Stewart Stoltenberg-Gislason,Mr. Clark Breitenberg,Admin,National Solutions Analyst,Specialist,Product
5061,Jerome Schaden,FullTime,Inactive,Haleycester,Indiana,L1.3,Account7,Section3,Seat44,Israel Stracke,Virginia Kautzer,Admin,District Applications Assistant,Technician,Engineering
5943,Ross Homenick,PartTime,Inactive,Laredo,Colorado,L1.1,Account9,Section6,Seat31,Frances Durgan,Naomi Berge,Admin,Corporate Accountability Strategist,Technician,Operations
8554,Kristie Lesch,Contract,Inactive,Stokesfurt,Mississippi,L1.3,Account9,Section4,Seat9,Courtney Kuphal,Archie Boyer,Admin,Product Infrastructure Designer,Developer,Management
2605,Maxine Rau,FullTime,Active,Revere,Michigan,L1.1,Account4,Section3,Seat8,Maurice Hamill,Doug Nitzsche IV,Admin,National Intranet Liaison,Agent,Management
4990,Jeremy Hamill,Contract,Inactive,Hettingerburgh,Wyoming,L1.1,Account2,Section9,Seat37,Penny Huel,Stephanie Swift,Admin,International Assurance Assistant,Manager,Quality Assurance
3814,Carol Kunde,PartTime,Active,East Jerad,Alabama,L1.4,Account7,Section4,Seat42,Elvira McLaughlin,Teresa Parker,Admin,Chief Response Technician,Engineer,Management
8770,Josh Kuhn,PartTime,Active,New Kaylatown,Tennessee,L1.4,Account1,Section10,Seat53,Sherri Tromp,Penny Cartwright,Admin,Future Web Coordinator,Strategist,Product
2529,Joann VonRueden,FullTime,Active,Mrazworth,Wyoming,L1.3,Account1,Section7,Seat6,Sarah Kautzer,Cesar Stark,Admin,Human Functionality Facilitator,Supervisor,Management
9181,Sue Leannon,FullTime,Inactive,Maccester,Connecticut,L1.5,Account4,Section4,Seat66,Mrs. Marcia Schoen,Delores Gerhold-Stehr,Admin,Principal Paradigm Strategist,Planner,Product
1706,Dr. Belinda Morissette,FullTime,Inactive,Seamusbury,Nebraska,L1.5,Account9,Section2,Seat50,Terrence Walsh,Stanley Carroll,Admin,Internal Communications Liaison,Officer,Management
2302,Kim Turcotte IV,FullTime,Active,Daynetown,Washington,L1.2,Account2,Section3,Seat13,Gilberto Walsh,Krystal Kautzer,Admin,National Infrastructure Consultant,Assistant,Engineering
5795,Roman Blick,Contract,Inactive,Bridgeport,North Dakota,L1.5,Account6,Section6,Seat93,Mr. Ronnie Waelchi,Nora Schmidt,Admin,Human Program Analyst,Manager,Engineering
4180,Miss Sarah Schultz-Veum,PartTime,Active,North Kaseyland,Arkansas,L1.6,Account3,Section6,Seat25,Mrs. Ann Herman Jr.,Opal Ernser,Admin,Legacy Infrastructure Manager,Planner,Quality Assurance
5566,Felix McClure,FullTime,Inactive,Paucekborough,Utah,L1.4,Account5,Section10,Seat35,Levi Little,Cory Gleichner II,Admin,Central Creative Executive,Coordinator,Management
7306,Perry Boyle,PartTime,Active,Denver,Arizona,L1.6,Account4,Section2,Seat87,Kurt Nader,Melinda Anderson,Admin,Direct Data Agent,Engineer,Quality Assurance
4088,Cedric Ankunding II,PartTime,Active,Rebatown,Hawaii,L1.4,Account3,Section7,Seat47,Lillian Johnston-Kuphal,Charlie MacGyver,Admin,Forward Division Associate,Technician,Product
1175,Edmond Bayer,PartTime,Inactive,Lowefurt,Iowa,L1.6,Account5,Section10,Seat1,Tracy Hills,Dr. Jeannie Vandervort,Admin,Future Factors Executive,Coordinator,Quality Assurance
6735,Alma Kassulke,Contract,Inactive,Johnathanberg,Nevada,L1.1,Account3,Section7,Seat29,Ellen O'Conner,Dr. Florence Spinka,Admin,Regional Implementation Designer,Assistant,Quality Assurance
3230,Amelia Christiansen,FullTime,Active,Edmondworth,California,L1.6,Account5,Section2,Seat58,Jasmine Bashirian DVM,Nicolas Zulauf,Admin,Customer Brand Consultant,Associate,Product
7864,Tammy Fritsch,PartTime,Active,Fort Susan,Kansas,L1.6,Account2,Section7,Seat18,Darrin Herzog,Bradley Mills,Admin,Customer Identity Director,Director,Management
3599,Ms. Lola Auer,Contract,Inactive,Aurelieville,Vermont,L1.5,Account3,Section1,Seat35,Myron Barrows,Saul Steuber,Admin,Senior Accountability Liaison,Director,Product
6057,Ella Heller,PartTime,Active,Boise City,New Jersey,L1.4,Account9,Section2,Seat73,Lula Herman,Colin Konopelski,Admin,Legacy Solutions Associate,Developer,Engineering
4495,Rolando Haag,PartTime,Active,Madelineville,Minnesota,L1.1,Account10,Section10,Seat57,Kathleen Hessel,Jeanne Heaney,Admin,Dynamic Communications Coordinator,Producer,Management
1156,Lydia Grant,FullTime,Inactive,The Villages,Connecticut,L1.1,Account2,Section8,Seat43,Dwight Maggio,Ralph Will,Admin,International Directives Associate,Officer,Product
4598,Bessie Kuhic,Contract,Inactive,New Amberside,Connecticut,L1.5,Account5,Section8,Seat15,Ms. Marguerite Russel,Mrs. Josephine Volkman,Admin,Legacy Brand Technician,Specialist,Operations
8681,Wayne Botsford,PartTime,Active,Raleigh,Illinois,L1.1,Account6,Section1,Seat99,Gene Erdman,Miss Joanna McCullough,Admin,Product Research Manager,Officer,Engineering
8960,Phil Crooks,PartTime,Inactive,Fishers,Wisconsin,L1.1,Account7,Section7,Seat18,Ms. Eva Larkin,Ms. Belinda Runolfsson,Admin,Dynamic Functionality Associate,Liaison,Quality Assurance
6377,Tommie Emmerich,PartTime,Inactive,Hesselbury,Utah,L1.5,Account7,Section1,Seat12,Kelly Lueilwitz II,Trevor Ledner,Admin,Internal Intranet Developer,Producer,Product
2392,Nicole Fay,PartTime,Inactive,Fort Blake,Nebraska,L1.4,Account5,Section1,Seat78,Patty Rogahn,Gilbert Marks,Admin,Dynamic Accounts Director,Facilitator,Product
3517,Miss Carolyn Lebsack-Wisoky,Contract,Active,Corwinmouth,Michigan,L1.5,Account4,Section6,Seat60,Francis Braun,Leona Effertz,Admin,Future Research Executive,Officer,Operations
5048,Shelley Pagac MD,FullTime,Active,North Winifredview,New Hampshire,L1.2,Account2,Section6,Seat55,Miss Suzanne Reichel,Terence Lemke,Admin,Chief Implementation Liaison,Officer,Quality Assurance
1750,Jacquelyn Larkin II,PartTime,Inactive,Summerfort,Delaware,L1.4,Account3,Section7,Seat37,Jerry Stehr,Rosa Toy,Admin,Lead Usability Consultant,Representative,Operations
4709,Loretta Sanford,Contract,Active,Waukesha,Wyoming,L1.3,Account10,Section8,Seat76,Woodrow Hackett,Benjamin Schoen,Admin,Internal Infrastructure Designer,Liaison,Product
6230,Clayton Boyle,Contract,Active,Romagueraberg,Maryland,L1.4,Account8,Section9,Seat88,Kent Kirlin,Myron Hilll,Admin,Chief Quality Executive,Director,Product
3467,Dr. Bradford Witting,FullTime,Active,Port Maverick,Massachusetts,L1.1,Account4,Section6,Seat2,Mattie Marquardt,Lorenzo Schiller,Admin,Dynamic Integration Administrator,Designer,Engineering
9374,Alyssa Romaguera,PartTime,Inactive,Twilabury,Florida,L1.6,Account2,Section1,Seat91,Violet Frami III,Stephen Lubowitz,Admin,Customer Accountability Liaison,Administrator,Management
8902,Bryant Blick,PartTime,Active,Jedidiahbury,Kentucky,L1.4,Account2,Section6,Seat90,Colin Pollich,Dexter Schowalter,Admin,Global Mobility Analyst,Director,Quality Assurance
2625,Naomi Boehm,PartTime,Active,Stockton,Oregon,L1.2,Account9,Section2,Seat98,Rhonda Walter V,Evelyn Hills,Admin,Global Tactics Producer,Designer,Quality Assurance
7598,Ronnie Mueller,FullTime,Inactive,Bellingham,Alaska,L1.6,Account3,Section7,Seat60,Ashley Rau,Joann Towne,Admin,Future Intranet Officer,Officer,Product
8589,Charlene Littel,Contract,Inactive,New Demetris,Georgia,L1.3,Account6,Section3,Seat31,Jodi O'Connell,Benny Moen,Admin,Central Solutions Executive,Officer,Management
3557,Glenn Shanahan,FullTime,Inactive,West Christiana,Texas,L1.6,Account2,Section1,Seat37,Al Klein,Leonard Mante,Admin,District Identity Director,Representative,Engineering
8482,Jenny Pagac,Contract,Active,Lake Erikatown,Colorado,L1.3,Account4,Section6,Seat30,Blake Conroy,Candace Muller,Admin,Product Assurance Administrator,Director,Quality Assurance
1832,Stella Barrows,Contract,Active,South Loyceboro,South Carolina,L1.5,Account7,Section7,Seat60,Franklin Lowe Jr.,Cornelius Schultz,Admin,National Brand Producer,Agent,Management
4237,Dr. Ruby Simonis,PartTime,Inactive,Fort Rogers,Texas,L1.3,Account6,Section2,Seat36,Mr. Vernon Nicolas,Dr. Natasha Gottlieb,Admin,Principal Branding Strategist,Agent,Operations
9636,Krystal Steuber I,FullTime,Active,Colebury,New Jersey,L1.4,Account3,Section5,Seat39,Mr. Dwight Greenholt,Dr. Javier Gusikowski,Admin,Product Security Engineer,Administrator,Product
6326,Brendan Orn,Contract,Inactive,Coreneville,Arizona,L1.4,Account3,Section3,Seat8,Freddie Hamill-Deckow,Rene Bogisich,Admin,Central Intranet Architect,Designer,Product
9373,Marshall Brekke,Contract,Inactive,Wandachester,South Carolina,L1.4,Account4,Section3,Seat86,Blanca Dach IV,Ms. Ellen Ruecker,Admin,Forward Response Developer,Technician,Operations
8540,Ernesto Little,Contract,Active,Fort Flossiefort,Iowa,L1.2,Account4,Section4,Seat10,Anne McGlynn,Kari Treutel,Admin,Principal Marketing Agent,Director,Engineering
4499,Darnell Wintheiser,PartTime,Active,Lindgrenport,Delaware,L1.2,Account1,Section9,Seat7,Tom Hodkiewicz,Andre Schoen,Admin,Senior Factors Architect,Executive,Management
9177,Dr. Vicki Hoeger-Olson,FullTime,Inactive,Sioux Falls,New York,L1.5,Account5,Section2,Seat31,Vanessa Collier,Morris Larkin-Rodriguez,Admin,Legacy Brand Supervisor,Director,Product
8764,Willard Mraz,FullTime,Inactive,Carterbury,Indiana,L1.2,Account2,Section1,Seat83,Spencer O'Keefe IV,Amelia Hoeger,Admin,Legacy Usability Designer,Director,Product
3774,Jacob Gutmann,Contract,Active,Lake Emma,Delaware,L1.4,Account5,Section2,Seat100,Lonnie Blanda-Batz,Jan Homenick,Admin,Central Identity Supervisor,Designer,Management
8134,Eula Bogan-Wintheiser,PartTime,Inactive,Fort Javonshire,Indiana,L1.5,Account3,Section8,Seat7,Penny Cremin,Steve Reinger,Admin,Central Factors Assistant,Producer,Product
1763,John Tremblay,Contract,Active,Waukesha,South Carolina,L1.3,Account5,Section2,Seat20,Marcos Bergstrom,Kenny Hilpert-Yundt,Admin,Principal Functionality Officer,Director,Product
5912,Johanna Barrows,FullTime,Inactive,East Annettaland,New Jersey,L1.6,Account9,Section10,Seat29,Misty Rippin,Alexander Donnelly,Admin,Principal Group Executive,Developer,Management
2056,Patsy Hudson,PartTime,Active,Lynn,Wyoming,L1.5,Account10,Section7,Seat76,Mr. Ernest Wilkinson,Dr. Jeffrey Kiehn,Admin,Corporate Data Liaison,Engineer,Operations
5266,Chris Russel,PartTime,Inactive,Woodland,Iowa,L1.2,Account5,Section4,Seat76,Joey Hickle,Sonja Wisoky,Admin,Product Directives Developer,Associate,Engineering
8922,Annette Bernhard,FullTime,Inactive,Carrollberg,South Carolina,L1.4,Account3,Section4,Seat97,Dr. Jackie Goldner Jr.,Rita Ullrich,Admin,Investor Solutions Executive,Consultant,Operations
3041,Benjamin Boehm-Bartoletti,Contract,Active,Orenboro,Iowa,L1.2,Account1,Section1,Seat27,Edna Torphy,Pam Beer,Admin,Lead Program Liaison,Designer,Management
4104,Alberto Abbott PhD,FullTime,Inactive,Ryanfield,Hawaii,L1.4,Account10,Section4,Seat49,Alfonso Hand,Norman Murazik Sr.,Admin,Lead Communications Director,Director,Management
1742,Kelly Mueller,Contract,Inactive,Fort Jammie,Alabama,L1.1,Account10,Section2,Seat52,Lucia Schowalter,Kristina Denesik-Douglas,Admin,Investor Markets Coordinator,Representative,Quality Assurance
1456,Sergio Williamson,Contract,Inactive,Mayertchester,Iowa,L1.2,Account2,Section6,Seat95,Dr. Calvin Gottlieb,Martin Littel,Admin,National Paradigm Executive,Coordinator,Operations
3059,Mr. Orlando Parisian,PartTime,Active,Hermannmouth,Oregon,L1.2,Account6,Section1,Seat44,Jennifer Ryan,Steven Streich,Admin,Central Accountability Representative,Administrator,Operations
1449,Devin Turcotte,Contract,Inactive,New Maria,Wyoming,L1.5,Account10,Section5,Seat95,Lynn Dach III,Sylvia Friesen,Admin,National Intranet Architect,Designer,Operations
2763,Jeff Rath,Contract,Active,Gibsonbury,Kansas,L1.2,Account6,Section4,Seat97,Lorraine Luettgen,Jerome Abbott,Admin,Dynamic Group Facilitator,Specialist,Operations
5027,Ronnie Schroeder,PartTime,Inactive,Fort Abbieburgh,Nebraska,L1.6,Account3,Section2,Seat67,Jeffery Reichert,Sidney Wehner,Admin,Regional Applications Orchestrator,Designer,Quality Assurance
7009,Janie Breitenberg V,PartTime,Inactive,Rockwall,Wisconsin,L1.5,Account3,Section3,Seat63,Mr. Bob Bechtelar,Glen Olson,Admin,Product Functionality Engineer,Manager,Quality Assurance
5634,Ellen O'Connell,PartTime,Inactive,Daremouth,Missouri,L1.6,Account3,Section9,Seat65,Reginald Hintz,Lori Bartoletti,Admin,Customer Communications Strategist,Consultant,Operations
5588,Ron Towne,Contract,Inactive,Jerdefort,Georgia,L1.1,Account6,Section6,Seat75,Charlene Marvin,Maurice Yundt III,Admin,Global Quality Liaison,Consultant,Product
6808,Brandon Kerluke,PartTime,Inactive,Hoppeburgh,Ohio,L1.4,Account7,Section9,Seat88,Lawrence Bartell,Erick Dare,Admin,Principal Solutions Assistant,Orchestrator,Product
2257,Mr. Nelson Corwin,FullTime,Active,Amiyaland,Montana,L1.1,Account7,Section6,Seat58,Sherman Jakubowski,Anita O'Conner,Admin,Human Implementation Liaison,Agent,Product
8886,Laurence Davis,PartTime,Active,East Luisaborough,Oregon,L1.1,Account6,Section4,Seat52,Johanna Mills PhD,Alyssa O'Kon DDS,Admin,Regional Branding Engineer,Manager,Quality Assurance
1482,Otis Strosin,PartTime,Inactive,Fort Nickolasfield,New Hampshire,L1.6,Account8,Section9,Seat99,Dan Shields,Ms. Rosemary Kling I,Admin,Future Markets Representative,Liaison,Engineering
9046,Thomas Watsica,FullTime,Active,Lake Leonieburgh,Texas,L1.3,Account3,Section8,Seat93,Stacey Dare,Robyn Adams,Admin,Direct Program Technician,Planner,Operations
1968,Jeannie Hand,PartTime,Active,Fort Collins,Indiana,L1.5,Account3,Section10,Seat89,Al Ruecker,Jackie Terry,Admin,Direct Division Technician,Architect,Product
6593,Esther Willms,Contract,Active,West Zachariah,Kansas,L1.6,Account10,Section3,Seat39,Juanita Stiedemann I,Sean Johnston,Admin,International Marketing Director,Orchestrator,Management
3919,Daisy Reinger,FullTime,Inactive,Davis,New Mexico,L1.3,Account8,Section8,Seat63,Mitchell Wisoky,Fred Jaskolski-Watsica,Admin,Direct Applications Executive,Consultant,Engineering
4423,Miss Lila Stracke,Contract,Inactive,West Alysonchester,Texas,L1.1,Account7,Section7,Seat18,Roy Kuhlman,Tina Ziemann-Pfeffer,Admin,National Factors Executive,Planner,Management
4205,Simon Feest,PartTime,Inactive,Rodton,Indiana,L1.5,Account9,Section8,Seat97,Grace Bashirian,Amelia McDermott-Auer,Admin,District Tactics Supervisor,Officer,Quality Assurance
6392,Shaun Rodriguez IV,PartTime,Active,Port Valentin,Texas,L1.1,Account8,Section10,Seat41,Carla Zulauf-King,Susie Hettinger,Admin,Forward Data Technician,Supervisor,Operations
9029,Gayle Pagac,Contract,Inactive,Milwaukee,Oklahoma,L1.3,Account3,Section2,Seat43,Eloise Leffler,Todd Schultz,Admin,Lead Communications Manager,Director,Management
3177,Mrs. Tami Goldner,FullTime,Active,Brianberg,West Virginia,L1.4,Account2,Section1,Seat79,Mr. Pete Rutherford,Angela Bauch,Admin,Corporate Marketing Technician,Orchestrator,Quality Assurance
5241,Beth Carroll,Contract,Inactive,East Merleborough,Washington,L1.2,Account5,Section7,Seat79,Tina Boehm,Carroll Schmitt,Admin,Customer Infrastructure Designer,Technician,Operations
9399,Maryann Kuhic,FullTime,Active,Cartwrightmouth,Wyoming,L1.6,Account4,Section1,Seat22,Cora Jacobson,Van Mayert,Admin,District Infrastructure Executive,Agent,Quality Assurance
